Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,TotalPillar1,TotalPillar2
20200319,S12000030,Stirling,1,13,13.798959770725,0,0,0,189,200.615645897463,30,1,3.33333333333333,30,0
20200319,S12000033,Aberdeen City,0,11,4.8104255040014,0,0,0,149,65.1594000087462,14,1,7.14285714285714,14,0
20200319,S12000034,Aberdeenshire,0,8,3.06266988247004,1,1,0.382833735308755,143,54.745224149152,20,0,0,20,0
20200319,S12000035,Argyll & Bute,1,2,2.32910213112845,0,0,0,87,101.315942704088,11,0,0,11,0
20200319,S12000036,City of Edinburgh,3,34,6.4770540834016,0,1,0.190501590688282,872,166.117387080182,70,5,7.14285714285714,70,0
20200319,S12000038,Renfrewshire,2,8,4.46677833612507,0,1,0.558347292015634,261,145.72864321608,30,2,6.66666666666667,30,0
20200319,S12000039,West Dunbartonshire,3,12,13.4937591363994,0,0,0,159,178.792308557292,20,5,25,20,0
20200319,S12000040,West Lothian,0,6,3.27689787001638,0,1,0.546149645002731,279,152.375750955762,33,0,0,33,0
20200319,S12000041,Angus,2,8,6.88468158347676,0,0,0,131,112.736660929432,28,2,7.14285714285714,28,0
20200319,S12000042,Dundee City,1,16,10.71524243236,0,0,0,187,125.234395928208,35,1,2.85714285714286,35,0
20200319,S12000045,East Dunbartonshire,1,14,12.8865979381443,0,0,0,173,159.241531664212,23,2,8.695652173913041,23,0
20200319,S12000047,Fife,1,15,4.01552670325258,0,0,0,325,87.0030785704725,42,1,2.38095238095238,42,0
20200319,S12000048,Perth & Kinross,1,6,3.94866732477789,0,0,0,177,116.485686080948,28,1,3.57142857142857,28,0
20200319,S12000049,Glasgow City,12,44,6.94970937578974,0,1,0.157947940358858,1185,187.168309325246,135,14,10.3703703703704,135,0
20200319,S12000050,North Lanarkshire,5,35,10.2528048744764,0,0,0,404,118.34666197967,43,6,13.953488372093,43,0
20200320,S12000005,Clackmannanshire,0,4,7.76096235933256,0,0,0,94,182.382615444315,9,0,0,9,0
20200320,S12000006,Dumfries & Galloway,4,17,11.4201262931614,0,0,0,478,321.107080478302,146,6,4.10958904109589,146,0
20200320,S12000008,East Ayrshire,0,8,6.5568396033112,0,0,0,189,154.905335628227,19,0,0,19,0
20200320,S12000010,East Lothian,0,1,0.933794005042488,0,0,0,182,169.950508917733,10,0,0,10,0
20200320,S12000011,East Renfrewshire,3,12,12.561499005548,0,0,0,187,195.75002616979,28,3,10.7142857142857,28,0
20200320,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,30,112.275449101796,3,0,0,3,0
20200320,S12000014,Falkirk,5,17,10.5662253713717,2,3,1.86462800671266,267,165.951892597427,58,10,17.2413793103448,58,0
20200320,S12000017,Highland,1,8,3.39227409574694,0,0,0,238,100.920154348471,42,1,2.38095238095238,42,0
20200320,S12000018,Inverclyde,7,15,19.280205655527,1,2,2.5706940874036,106,136.246786632391,14,8,57.142857142857096,14,0
20200320,S12000019,Midlothian,2,6,6.48929266709929,0,0,0,161,174.129353233831,13,2,15.3846153846154,13,0
20200320,S12000020,Moray,0,2,2.08724692131079,0,0,0,62,64.7046545606345,9,0,0,9,0
20200320,S12000021,North Ayrshire,3,11,8.16387115926971,0,1,0.742170105388155,196,145.465340656078,20,3,15,20,0
20200320,S12000023,Orkney Islands,0,0,0,0,0,0,11,49.3938033228559,0,0,0,0,0
20200320,S12000026,Scottish Borders,2,10,8.65725911176522,0,0,0,204,176.60808588001,18,2,11.1111111111111,18,0
20200320,S12000027,Shetland Islands,0,24,104.712041884817,0,0,0,98,427.574171029668,6,0,0,6,0
20200320,S12000028,South Ayrshire,2,9,7.99218541870171,0,0,0,159,141.195275730397,15,1,6.66666666666667,15,0
20200320,S12000029,South Lanarkshire,3,16,4.99173244314105,0,1,0.311983277696316,396,123.545377967741,36,3,8.33333333333333,36,0
20200320,S12000030,Stirling,3,16,16.9833351024307,0,0,0,205,217.598980999894,32,6,18.75,32,0
20200320,S12000033,Aberdeen City,0,11,4.8104255040014,0,0,0,158,69.0952026938383,14,1,7.14285714285714,14,0
20200320,S12000034,Aberdeenshire,2,10,3.82833735308755,0,1,0.382833735308755,157,60.1048964434746,25,4,16,25,0
20200320,S12000035,Argyll & Bute,0,2,2.32910213112845,0,0,0,93,108.303249097473,6,0,0,6,0
20200320,S12000036,City of Edinburgh,5,39,7.42956203684301,0,1,0.190501590688282,911,173.546949117025,65,8,12.3076923076923,65,0
20200320,S12000038,Renfrewshire,2,10,5.58347292015634,0,1,0.558347292015634,283,158.012283640424,30,2,6.66666666666667,30,0
20200320,S12000039,West Dunbartonshire,9,21,23.614078488699,1,1,1.12447992803328,165,185.539188125492,18,10,55.5555555555556,18,0
20200320,S12000040,West Lothian,3,9,4.91534680502458,0,1,0.546149645002731,299,163.298743855816,32,3,9.375,32,0
20200320,S12000041,Angus,3,11,9.46643717728055,0,0,0,154,132.530120481928,27,3,11.1111111111111,27,0
20200320,S12000042,Dundee City,6,22,14.733458344495,0,0,0,227,152.022502009108,53,6,11.320754716981101,53,0
20200320,S12000045,East Dunbartonshire,0,14,12.8865979381443,0,0,0,184,169.366715758468,19,0,0,19,0
20200320,S12000047,Fife,7,22,5.88943916477045,0,0,0,363,97.1757462187123,59,11,18.6440677966102,59,0
20200320,S12000048,Perth & Kinross,1,7,4.6067785455742,0,0,0,195,128.331688055281,24,3,12.5,24,0
20200320,S12000049,Glasgow City,9,53,8.37124083901946,1,2,0.315895880717715,1257,198.540561031084,110,10,9.09090909090909,110,0
20200320,S12000050,North Lanarkshire,1,36,10.5457421566043,0,0,0,423,123.9124703401,27,2,7.40740740740741,27,0
20200321,S12000005,Clackmannanshire,0,4,7.76096235933256,0,0,0,100,194.024058983314,7,0,0,7,0
20200321,S12000006,Dumfries & Galloway,1,18,12.0918984280532,0,0,0,517,347.306193739084,76,1,1.31578947368421,76,0
20200321,S12000008,East Ayrshire,1,9,7.37644455372511,0,0,0,199,163.101385132366,14,1,7.14285714285714,14,0
20200321,S12000010,East Lothian,2,3,2.80138201512746,0,0,0,187,174.619478942945,12,2,16.6666666666667,12,0
20200321,S12000011,East Renfrewshire,2,14,14.6550821731393,0,0,0,200,209.358316759133,19,4,21.052631578947402,19,0
20200321,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,31,116.017964071856,1,0,0,1,0
20200321,S12000014,Falkirk,2,19,11.8093107091802,0,3,1.86462800671266,285,177.139660637703,28,2,7.14285714285714,28,0
20200321,S12000017,Highland,1,9,3.8163083577153,0,0,0,263,111.521010897681,47,5,10.6382978723404,47,0
20200321,S12000018,Inverclyde,3,18,23.1362467866324,0,2,2.5706940874036,114,146.529562982005,15,5,33.3333333333333,15,0
20200321,S12000019,Midlothian,3,9,9.73393900064893,1,1,1.08154877784988,168,181.70019467878,10,3,30,10,0
20200321,S12000020,Moray,0,2,2.08724692131079,0,0,0,65,67.8355249426007,4,0,0,4,0
20200321,S12000021,North Ayrshire,0,11,8.16387115926971,0,1,0.742170105388155,208,154.371381920736,15,0,0,15,0
20200321,S12000023,Orkney Islands,0,0,0,0,0,0,11,49.3938033228559,0,0,0,0,0
20200321,S12000026,Scottish Borders,0,10,8.65725911176522,0,0,0,219,189.593974547658,18,0,0,18,0
20200321,S12000027,Shetland Islands,0,24,104.712041884817,0,0,0,99,431.937172774869,1,0,0,1,0
20200321,S12000028,South Ayrshire,4,13,11.5442678270136,0,0,0,185,164.283811384424,31,4,12.903225806451598,31,0
20200321,S12000029,South Lanarkshire,4,20,6.23966555392631,1,2,0.623966555392631,427,133.216859576327,39,4,10.2564102564103,39,0
20200321,S12000030,Stirling,2,18,19.1062519902346,0,0,0,224,237.76669143403,28,4,14.285714285714299,28,0
20200321,S12000033,Aberdeen City,0,11,4.8104255040014,0,0,0,167,73.0310053789303,19,0,0,19,0
20200321,S12000034,Aberdeenshire,0,10,3.82833735308755,0,1,0.382833735308755,164,62.7847325906359,9,0,0,9,0
20200321,S12000035,Argyll & Bute,2,4,4.6582042622569,0,0,0,97,112.96145335973,8,1,12.5,8,0
20200321,S12000036,City of Edinburgh,9,48,9.14407635303755,1,2,0.381003181376565,948,180.595507972492,58,10,17.2413793103448,58,0
20200321,S12000038,Renfrewshire,5,15,8.37520938023451,0,1,0.558347292015634,297,165.829145728643,26,5,19.2307692307692,26,0
20200321,S12000039,West Dunbartonshire,2,23,25.8630383447655,0,1,1.12447992803328,176,197.908467333858,15,4,26.6666666666667,15,0
20200321,S12000040,West Lothian,1,10,5.46149645002731,1,2,1.09229929000546,307,167.667941015838,13,1,7.69230769230769,13,0
20200321,S12000041,Angus,0,11,9.46643717728055,0,0,0,162,139.414802065404,9,0,0,9,0
20200321,S12000042,Dundee City,4,26,17.4122689525851,0,0,0,232,155.37101526922,11,4,36.363636363636395,11,0
20200321,S12000045,East Dunbartonshire,1,15,13.8070692194404,0,0,0,194,178.571428571429,13,1,7.69230769230769,13,0
20200321,S12000047,Fife,2,24,6.42484272520412,1,1,0.267701780216838,386,103.3328871637,35,4,11.4285714285714,35,0
20200321,S12000048,Perth & Kinross,1,8,5.26488976637052,0,0,0,204,134.254689042448,9,1,11.1111111111111,9,0
20200321,S12000049,Glasgow City,11,64,10.1086681829669,1,3,0.473843821076573,1318,208.175385392974,97,10,10.3092783505155,97,0
20200321,S12000050,North Lanarkshire,3,39,11.424554002988,0,0,0,441,129.185341418402,34,9,26.4705882352941,34,0
20200322,S12000005,Clackmannanshire,0,4,7.76096235933256,0,0,0,108,209.545983701979,12,0,0,12,0
20200322,S12000006,Dumfries & Galloway,4,22,14.7789869676206,0,0,0,543,364.772269246272,60,7,11.6666666666667,60,0
20200322,S12000008,East Ayrshire,1,10,8.196049504139,0,0,0,214,175.395459388575,18,1,5.55555555555556,18,0
20200322,S12000010,East Lothian,1,4,3.73517602016995,0,0,0,194,181.156036978243,13,2,15.3846153846154,13,0
20200322,S12000011,East Renfrewshire,3,17,17.7954569245263,0,0,0,208,217.732649429499,15,3,20,15,0
20200322,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,32,119.760479041916,1,0,0,1,0
20200322,S12000014,Falkirk,4,23,14.2954813847971,0,3,1.86462800671266,298,185.219715333458,43,7,16.2790697674419,43,0
20200322,S12000017,Highland,2,11,4.66437688165204,0,0,0,281,119.153627613111,37,4,10.8108108108108,37,0
20200322,S12000018,Inverclyde,6,24,30.8483290488432,0,2,2.5706940874036,120,154.241645244216,13,7,53.8461538461538,13,0
20200322,S12000019,Midlothian,1,10,10.8154877784988,1,2,2.16309755569976,174,188.189487345879,14,1,7.14285714285714,14,0
20200322,S12000020,Moray,0,2,2.08724692131079,0,0,0,65,67.8355249426007,0,0,0,0,0
20200322,S12000021,North Ayrshire,3,14,10.3903814754342,1,2,1.48434021077631,225,166.988273712335,22,3,13.6363636363636,22,0
20200322,S12000023,Orkney Islands,0,0,0,0,0,0,11,49.3938033228559,0,0,0,0,0
20200322,S12000026,Scottish Borders,5,15,12.9858886676478,0,0,0,227,196.51978183707,14,4,28.571428571428598,14,0
20200322,S12000027,Shetland Islands,0,24,104.712041884817,0,0,0,100,436.30017452007,1,0,0,1,0
20200322,S12000028,South Ayrshire,4,17,15.0963502353255,0,0,0,203,180.268182221828,23,4,17.3913043478261,23,0
20200322,S12000029,South Lanarkshire,9,29,9.04751505319315,0,2,0.623966555392631,441,137.584625464075,33,9,27.2727272727273,33,0
20200322,S12000030,Stirling,0,18,19.1062519902346,0,0,0,240,254.750026536461,27,0,0,27,0
20200322,S12000033,Aberdeen City,0,11,4.8104255040014,0,0,0,174,76.092185245113,13,0,0,13,0
20200322,S12000034,Aberdeenshire,0,10,3.82833735308755,0,1,0.382833735308755,168,64.3160675318709,7,0,0,7,0
20200322,S12000035,Argyll & Bute,0,4,4.6582042622569,0,0,0,102,118.784208687551,7,0,0,7,0
20200322,S12000036,City of Edinburgh,6,54,10.2870858971672,0,2,0.381003181376565,966,184.024536604881,49,7,14.285714285714299,49,0
20200322,S12000038,Renfrewshire,2,17,9.49190396426577,0,1,0.558347292015634,310,173.087660524846,18,2,11.1111111111111,18,0
20200322,S12000039,West Dunbartonshire,1,24,26.9875182727988,0,1,1.12447992803328,187,210.277746542224,18,2,11.1111111111111,18,0
20200322,S12000040,West Lothian,4,14,7.64609503003823,0,2,1.09229929000546,317,173.129437465866,20,6,30,20,0
20200322,S12000041,Angus,1,12,10.3270223752151,0,0,0,170,146.299483648881,12,1,8.33333333333333,12,0
20200322,S12000042,Dundee City,3,29,19.4213769086526,0,0,0,241,161.398339137423,16,3,18.75,16,0
20200322,S12000045,East Dunbartonshire,1,16,14.7275405007364,0,0,0,200,184.094256259205,16,1,6.25,16,0
20200322,S12000047,Fife,4,28,7.49564984607148,2,3,0.803105340650515,413,110.560835229554,40,6,15,40,0
20200322,S12000048,Perth & Kinross,0,8,5.26488976637052,0,0,0,218,143.468246133597,17,0,0,17,0
20200322,S12000049,Glasgow City,4,68,10.7404599444023,1,4,0.631791761435431,1373,216.86252211271201,89,6,6.741573033707859,89,0
20200322,S12000050,North Lanarkshire,2,41,12.0104285672438,0,0,0,463,135.629961625216,41,5,12.1951219512195,41,0
20200323,S12000005,Clackmannanshire,3,7,13.581684128832,0,0,0,113,219.247186651145,16,5,31.25,16,0
20200323,S12000006,Dumfries & Galloway,5,27,18.1378476420798,0,0,0,595,399.704420260648,112,10,8.92857142857143,112,0
20200323,S12000008,East Ayrshire,2,12,9.83525940496681,0,0,0,235,192.607163347267,25,2,8,25,0
20200323,S12000010,East Lothian,0,4,3.73517602016995,0,0,0,206,192.361565038752,16,0,0,16,0
20200323,S12000011,East Renfrewshire,1,18,18.842248508322,0,0,0,223,233.434523186434,23,1,4.347826086956521,23,0
20200323,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,33,123.502994011976,1,0,0,1,0
20200323,S12000014,Falkirk,5,28,17.4031947293182,1,4,2.48617067561688,326,202.622910062776,62,10,16.1290322580645,62,0
20200323,S12000017,Highland,3,14,5.93647966755714,0,0,0,305,129.330449900352,59,5,8.47457627118644,59,0
20200323,S12000018,Inverclyde,7,31,39.8457583547558,0,2,2.5706940874036,132,169.665809768638,24,9,37.5,24,0
20200323,S12000019,Midlothian,1,11,11.8970365563487,0,2,2.16309755569976,181,195.760328790828,11,1,9.09090909090909,11,0
20200323,S12000020,Moray,0,2,2.08724692131079,0,0,0,69,72.0100187852223,8,0,0,8,0
20200323,S12000021,North Ayrshire,2,16,11.8747216862105,1,3,2.22651031616447,240,178.120825293157,18,2,11.1111111111111,18,0
20200323,S12000023,Orkney Islands,0,0,0,0,0,0,11,49.3938033228559,0,0,0,0,0
20200323,S12000026,Scottish Borders,6,21,18.180244134707,0,0,0,248,214.700025971777,30,6,20,30,0
20200323,S12000027,Shetland Islands,0,24,104.712041884817,0,0,0,101,440.663176265271,1,0,0,1,0
20200323,S12000028,South Ayrshire,2,19,16.8723914394814,0,0,0,222,197.140573661309,23,2,8.695652173913041,23,0
20200323,S12000029,South Lanarkshire,9,38,11.85536455246,1,3,0.935949833088946,463,144.448257573394,46,10,21.7391304347826,46,0
20200323,S12000030,Stirling,2,20,21.2291688780384,0,0,0,254,269.610444751088,25,4,16,25,0
20200323,S12000033,Aberdeen City,3,14,6.12235973236542,0,0,0,193,84.4011020247518,31,6,19.3548387096774,31,0
20200323,S12000034,Aberdeenshire,2,12,4.59400482370507,0,1,0.382833735308755,180,68.910072355576,25,5,20,25,0
20200323,S12000035,Argyll & Bute,4,8,9.3164085245138,0,0,0,109,126.936066146501,18,4,22.2222222222222,18,0
20200323,S12000036,City of Edinburgh,13,67,12.7636065761149,0,2,0.381003181376565,1005,191.454098641724,76,15,19.7368421052632,76,0
20200323,S12000038,Renfrewshire,6,23,12.8419877163596,0,1,0.558347292015634,340,189.838079285315,41,6,14.6341463414634,41,0
20200323,S12000039,West Dunbartonshire,4,28,31.485437984932,0,1,1.12447992803328,191,214.775666254357,12,5,41.6666666666667,12,0
20200323,S12000040,West Lothian,4,18,9.83069361004915,0,2,1.09229929000546,336,183.506280720918,34,4,11.7647058823529,34,0
20200323,S12000041,Angus,0,12,10.3270223752151,0,0,0,193,166.092943201377,28,0,0,28,0
20200323,S12000042,Dundee City,9,38,25.4487007768551,0,0,0,262,175.462094829896,35,10,28.571428571428598,35,0
20200323,S12000045,East Dunbartonshire,0,16,14.7275405007364,0,0,0,216,198.821796759941,28,0,0,28,0
20200323,S12000047,Fife,10,38,10.1726676482399,1,4,1.07080712086735,448,119.930397537144,57,14,24.5614035087719,57,0
20200323,S12000048,Perth & Kinross,3,11,7.23922342875946,0,0,0,235,154.656136887134,23,4,17.3913043478261,23,0
20200323,S12000049,Glasgow City,22,90,14.2153146322972,0,4,0.631791761435431,1457,230.130149102856,156,26,16.6666666666667,156,0
20200323,S12000050,North Lanarkshire,7,48,14.060989542139,0,0,0,503,147.347452910332,60,9,15,60,0
20200324,S12000005,Clackmannanshire,1,8,15.5219247186651,1,1,1.94024058983314,122,236.709351959643,22,3,13.6363636363636,22,0
20200324,S12000006,Dumfries & Galloway,8,35,23.5120247212146,0,0,0,646,433.964799140132,119,14,11.7647058823529,119,0
20200324,S12000008,East Ayrshire,4,16,13.1136792066224,1,1,0.819604950413901,257,210.638472256372,29,3,10.3448275862069,29,0
20200324,S12000010,East Lothian,3,7,6.53655803529741,0,0,0,215,200.765711084135,16,3,18.75,16,0
20200324,S12000011,East Renfrewshire,1,19,19.8890400921177,0,0,0,231,241.808855856799,11,0,0,11,0
20200324,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,33,123.502994011976,1,0,0,1,0
20200324,S12000014,Falkirk,8,36,22.3755360805519,0,4,2.48617067561688,358,222.512275467711,67,15,22.388059701492498,67,0
20200324,S12000017,Highland,0,14,5.93647966755714,0,0,0,326,138.235169401688,70,0,0,70,0
20200324,S12000018,Inverclyde,10,41,52.6992287917738,0,2,2.5706940874036,145,186.375321336761,30,11,36.6666666666667,30,0
20200324,S12000019,Midlothian,2,13,14.0601341120485,0,2,2.16309755569976,192,207.657365347177,21,3,14.285714285714299,21,0
20200324,S12000020,Moray,0,2,2.08724692131079,0,0,0,72,75.1408891671885,4,0,0,4,0
20200324,S12000021,North Ayrshire,8,24,17.8120825293157,1,4,2.96868042155262,273,202.612438770966,44,9,20.4545454545455,44,0
20200324,S12000023,Orkney Islands,0,0,0,0,0,0,14,62.8648405927256,3,0,0,3,0
20200324,S12000026,Scottish Borders,9,30,25.9717773352956,0,0,0,260,225.088736905896,33,10,30.303030303030297,33,0
20200324,S12000027,Shetland Islands,0,24,104.712041884817,0,0,0,103,449.389179755672,3,0,0,3,0
20200324,S12000028,South Ayrshire,9,28,24.8645768581831,0,0,0,243,215.789006304946,36,10,27.7777777777778,36,0
20200324,S12000029,South Lanarkshire,14,52,16.2231304402084,0,3,0.935949833088946,500,155.991638848158,71,18,25.352112676056297,71,0
20200324,S12000030,Stirling,5,25,26.536461097548,0,0,0,273,289.778155185224,35,7,20,35,0
20200324,S12000033,Aberdeen City,4,18,7.87160537018411,0,0,0,219,95.7711986705733,38,5,13.157894736842099,38,0
20200324,S12000034,Aberdeenshire,2,14,5.35967229432258,0,1,0.382833735308755,195,74.6525783852073,18,3,16.6666666666667,18,0
20200324,S12000035,Argyll & Bute,4,12,13.9746127867707,0,0,0,124,144.404332129964,28,5,17.8571428571429,28,0
20200324,S12000036,City of Edinburgh,20,87,16.5736383898806,0,2,0.381003181376565,1061,202.122187720267,98,22,22.4489795918367,98,0
20200324,S12000038,Renfrewshire,1,24,13.4003350083752,0,1,0.558347292015634,361,201.563372417644,26,3,11.538461538461501,26,0
20200324,S12000039,West Dunbartonshire,2,30,33.7343978409985,1,2,2.24895985606657,200,224.895985606657,16,2,12.5,16,0
20200324,S12000040,West Lothian,1,19,10.3768432550519,0,2,1.09229929000546,362,197.706171490989,36,2,5.55555555555556,36,0
20200324,S12000041,Angus,5,17,14.6299483648881,0,0,0,215,185.025817555938,31,5,16.1290322580645,31,0
20200324,S12000042,Dundee City,10,48,32.1457272970801,0,0,0,310,207.607822126976,59,10,16.9491525423729,59,0
20200324,S12000045,East Dunbartonshire,7,23,21.1708394698085,0,0,0,237,218.151693667158,38,7,18.4210526315789,38,0
20200324,S12000047,Fife,2,40,10.7080712086735,0,4,1.07080712086735,476,127.426047383215,38,4,10.526315789473701,38,0
20200324,S12000048,Perth & Kinross,5,16,10.529779532741,0,0,0,266,175.05758473182,42,5,11.9047619047619,42,0
20200324,S12000049,Glasgow City,15,105,16.5845337376801,1,5,0.789739701794289,1541,243.397776093,155,17,10.9677419354839,155,0
20200324,S12000050,North Lanarkshire,6,54,15.8186132349064,2,2,0.585874564255793,537,157.30732050268,62,16,25.806451612903196,62,0
20200325,S12000005,Clackmannanshire,3,11,21.3426464881645,0,1,1.94024058983314,130,252.231276678308,24,6,25,24,0
20200325,S12000006,Dumfries & Galloway,8,43,28.8862018003493,1,1,0.671772134891845,703,472.255810828967,133,16,12.030075187969901,133,0
20200325,S12000008,East Ayrshire,5,21,17.2117039586919,0,1,0.819604950413901,272,222.932546512581,29,8,27.5862068965517,29,0
20200325,S12000010,East Lothian,6,13,12.1393220655523,0,0,0,230,214.772621159772,29,8,27.5862068965517,29,0
20200325,S12000011,East Renfrewshire,6,25,26.1697895948917,0,0,0,247,258.55752119753,32,9,28.125,32,0
20200325,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,37,138.473053892216,7,0,0,7,0
20200325,S12000014,Falkirk,7,43,26.7263347628815,0,4,2.48617067561688,388,241.158555534837,52,10,19.2307692307692,52,0
20200325,S12000017,Highland,3,17,7.20858245346224,0,0,0,344,145.867786117118,64,8,12.5,64,0
20200325,S12000018,Inverclyde,5,46,59.1259640102828,0,2,2.5706940874036,151,194.087403598972,18,6,33.3333333333333,18,0
20200325,S12000019,Midlothian,1,14,15.1416828898983,0,2,2.16309755569976,203,219.554401903526,25,2,8,25,0
20200325,S12000020,Moray,0,2,2.08724692131079,0,0,0,77,80.3590064704655,8,0,0,8,0
20200325,S12000021,North Ayrshire,2,26,19.296422740092,0,4,2.96868042155262,294,218.198010984118,35,4,11.4285714285714,35,0
20200325,S12000023,Orkney Islands,0,0,0,0,0,0,15,67.3551863493489,1,0,0,1,0
20200325,S12000026,Scottish Borders,9,39,33.7633105358843,1,1,0.865725911176522,272,235.477447840014,30,11,36.6666666666667,30,0
20200325,S12000027,Shetland Islands,2,26,113.438045375218,0,0,0,110,479.930191972077,11,2,18.181818181818198,11,0
20200325,S12000028,South Ayrshire,8,36,31.9687416748069,0,0,0,259,229.997335938194,31,9,29.032258064516096,31,0
20200325,S12000029,South Lanarkshire,9,61,19.0309799394752,0,3,0.935949833088946,537,167.535020122921,60,11,18.3333333333333,60,0
20200325,S12000030,Stirling,7,32,33.9666702048615,0,0,0,285,302.515656512048,27,15,55.5555555555556,27,0
20200325,S12000033,Aberdeen City,1,19,8.30891677963878,0,0,0,245,107.141295316395,35,3,8.57142857142857,35,0
20200325,S12000034,Aberdeenshire,6,20,7.65667470617511,0,1,0.382833735308755,207,79.2465832089124,25,8,32,25,0
20200325,S12000035,Argyll & Bute,1,13,15.1391638523349,1,1,1.16455106556422,130,151.391638523349,20,7,35,20,0
20200325,S12000036,City of Edinburgh,10,97,18.4786542967634,1,3,0.571504772064847,1122,213.742784752253,108,14,12.962962962963001,108,0
20200325,S12000038,Renfrewshire,2,26,14.5170295924065,1,2,1.11669458403127,382,213.288665549972,35,1,2.85714285714286,35,0
20200325,S12000039,West Dunbartonshire,1,31,34.8588777690318,0,2,2.24895985606657,209,235.016304958956,15,3,20,15,0
20200325,S12000040,West Lothian,1,20,10.9229929000546,1,3,1.63844893500819,385,210.267613326051,32,1,3.125,32,0
20200325,S12000041,Angus,8,25,21.5146299483649,1,1,0.860585197934596,250,215.146299483649,47,8,17.0212765957447,47,0
20200325,S12000042,Dundee City,12,60,40.1821591213501,1,1,0.669702652022502,347,232.386820251808,55,13,23.6363636363636,55,0
20200325,S12000045,East Dunbartonshire,4,27,24.8527245949926,1,1,0.920471281296024,251,231.038291605302,28,5,17.8571428571429,28,0
20200325,S12000047,Fife,8,48,12.8496854504082,0,4,1.07080712086735,512,137.063311471021,62,9,14.5161290322581,62,0
20200325,S12000048,Perth & Kinross,8,24,15.7946692991116,0,0,0,303,199.407699901283,52,8,15.3846153846154,52,0
20200325,S12000049,Glasgow City,26,131,20.6911801870104,1,6,0.947687642153146,1622,256.191559262067,167,27,16.1676646706587,167,0
20200325,S12000050,North Lanarkshire,11,65,19.0409233383133,0,2,0.585874564255793,580,169.90362363418,78,21,26.9230769230769,78,0
20200326,S12000005,Clackmannanshire,1,12,23.2828870779977,0,1,1.94024058983314,138,267.753201396973,18,3,16.6666666666667,18,0
20200326,S12000006,Dumfries & Galloway,11,54,36.2756952841596,2,3,2.01531640467553,773,519.279860271396,167,21,12.5748502994012,167,0
20200326,S12000008,East Ayrshire,8,29,23.7685435620031,0,1,0.819604950413901,305,249.97950987624,47,8,17.0212765957447,47,0
20200326,S12000010,East Lothian,3,16,14.9407040806798,0,0,0,243,226.911943225324,24,3,12.5,24,0
20200326,S12000011,East Renfrewshire,8,33,34.544122265257,1,1,1.04679158379567,260,272.165811786873,24,8,33.3333333333333,24,0
20200326,S12000013,Na h-Eileanan Siar,1,1,3.74251497005988,0,0,0,38,142.215568862275,4,1,25,4,0
20200326,S12000014,Falkirk,4,47,29.2125054384984,1,5,3.1077133445211,406,252.346323575113,35,7,20,35,0
20200326,S12000017,Highland,2,19,8.05665097739897,0,0,0,360,152.652334308612,60,6,10,60,0
20200326,S12000018,Inverclyde,9,55,70.694087403599,1,3,3.8560411311054,166,213.367609254499,26,9,34.6153846153846,26,0
20200326,S12000019,Midlothian,3,17,18.386329223448,0,2,2.16309755569976,219,236.859182349124,31,5,16.1290322580645,31,0
20200326,S12000020,Moray,2,4,4.17449384262158,0,0,0,84,87.6643706950532,10,2,20,10,0
20200326,S12000021,North Ayrshire,5,31,23.0072732670328,0,4,2.96868042155262,316,234.525753302657,32,5,15.625,32,0
20200326,S12000023,Orkney Islands,0,0,0,0,0,0,17,76.3358778625954,2,0,0,2,0
20200326,S12000026,Scottish Borders,11,50,43.2862955588261,2,3,2.59717773352956,296,256.25486970825,51,18,35.2941176470588,51,0
20200326,S12000027,Shetland Islands,1,27,117.801047120419,0,0,0,117,510.471204188482,10,2,20,10,0
20200326,S12000028,South Ayrshire,6,42,37.2968652872747,0,0,0,276,245.093686173519,24,6,25,24,0
20200326,S12000029,South Lanarkshire,12,73,22.774779271831,0,3,0.935949833088946,572,178.454434842292,62,14,22.5806451612903,62,0
20200326,S12000030,Stirling,2,34,36.0895870926653,0,0,0,302,320.56045005838,23,4,17.3913043478261,23,0
20200326,S12000033,Aberdeen City,5,24,10.4954738269121,0,0,0,277,121.135260418944,44,6,13.6363636363636,44,0
20200326,S12000034,Aberdeenshire,3,23,8.80517591210137,0,1,0.382833735308755,225,86.13759044447,31,6,19.3548387096774,31,0
20200326,S12000035,Argyll & Bute,1,14,16.3037149178991,0,1,1.16455106556422,135,157.21439385117,14,1,7.14285714285714,14,0
20200326,S12000036,City of Edinburgh,11,108,20.5741717943345,1,4,0.762006362753129,1206,229.744918370068,126,13,10.3174603174603,126,0
20200326,S12000038,Renfrewshire,5,31,17.3087660524846,0,2,1.11669458403127,401,223.897264098269,30,6,20,30,0
20200326,S12000039,West Dunbartonshire,7,38,42.7302372652648,0,2,2.24895985606657,218,245.13662431125601,26,9,34.6153846153846,26,0
